bgg_id,name
454,Nigel Cochrane
455,Hagen Dorgathen
456,Bruce Nash
457,Glen Frank
458,Angelo Zucca
461,Michael Palm
462,Martin Drewes
463,Caveman
464,James Koplow
465,Edward Beck
467,Barry Nakazono
468,David McKenzie
469,David Smith
470,Tom Werneck
471,D. J. Stamper
472,Colin Thornton
473,Martyn Oliver
474,Bruce Nesmith
475,Troy McNair
476,Terence Peter Donnelly
478,Rainer Kroehn
479,Peter Gutbrod
480,Harald Bilz
481,Thomas Struebing
482,Martin Kess
483,Edith Grein-Böttcher
484,Ted Raicer
485,John Scott Tynes
486,Jesper Myrfors
487,A. Trevor Pepperell
488,H. Jean Vanaise
489,Scott Angrave
490,J. Paul Bruton
491,Gunter Baars
493,Gal Zuckerman
494,Tzvika Harpaz
495,Roy Wagner
496,Mark Derrick
497,Chris Lawson
498,Greg Costikyan
500,Manfred Ludwig
501,C. LaCroix
502,Jean-Louis Chantreau
503,Jeff Tidball
504,Ralf P. Piecha
505,Jan Schoeps
506,Gunnar Kuhlencord
507,Martin Davison
511,Kurt Feyerabend
512,Tom Ring
513,Elke Flogaus
514,K. von Rudloff
516,M. McGregor
517,Grant Bullot
518,R. Bullot
519,Dr. A. M. Read
523,Peter Lewe
524,Richard Lambert
525,Andrew Rilstone
527,Rick Shipley
528,Ellsworth Boyd
529,Cathy Boyd
530,Volker Schäfer
531,Otto Coffelt
533,Huib van Winkoop
534,Justus van Oel
535,Bruce Quade
536,Jim Geldmacher
537,Ken Johnson
538,André François
539,Neal Sofge
542,Richard A. Gardner
543,Han Heidema
544,Gary Gabrel
545,Ronald Hofstätter
546,Andrea Angiolino
547,Pier Giorgio Paglia
548,Lucien Geelhoed
549,Holger Martin
551,Ralf Burkert
552,David G. D. Hecht
553,Jürgen Kraul
554,Design Associates
555,H. Georg Rausch
556,Frédéric Bloch
557,Sylvie Barc
558,Steven Mathers
560,Serge Cahu
561,Gary Gygax
562,Steve Winter
563,Steve Zaccardi
564,Robert J. Prettie
565,Norm W. Ackland
567,Peter Sarrett
568,"Walter E. Johnston, IV"
569,Mike Cramer
570,Peter A. Brett
571,Joan E. Brett
572,Bakhshetsyan Gurgen
573,Jeff Grubb
574,David R. Megarry
575,"Larry Harris, Jr."
577,Bob Carlsen
578,S. Spencer
579,Stefanie Rohner
580,Christian Wolf
581,Michael Rüttinger
582,Marius Mayer
583,Don O'Brien
584,G. Petronis
585,Allen Varney
587,Elliott Denman
588,Richard Cohen
589,Thomas N. Shaw
590,David G. Royffe
591,Alfred Leonardi
595,Mark Seaman
597,Peter Neugebauer
598,Greg Turner
599,Robert Bradley
600,John Edwards
601,Udo Nawratil
602,Magwood
603,Chris McGowan
604,Mike Selinker
605,Federico Vellani
607,Walter Obert
608,Dario De Toffoli
609,Ferdinand Hein
610,Michael A. Powell
611,Stven Carlberg
612,Victor Oliver
613,Jonathan Leistiko
614,Jeremy Bushnell
615,Mike Elliott
616,Phil Foglio
617,Maureen Hiron
618,Ken Fisher
619,George Vasilakos
620,Marsha J. Falco
621,Keith Poulter
622,Geoffrey Greene
624,Sandy Beram
625,Chuck Wilhelm
626,Eric Kriser
627,Rick Fish
628,Lord Catfish
629,Albert A. Nofi
630,David Kowan
631,Phil Kendall
632,Horst Alexander Renz
633,James Cooke Brown
634,Ephraim Hertzano
635,Bertell Ollman
636,Richard Berthold
637,Robert Haines
638,Claus A. Harttung
639,Jon Healy
640,Keith Pinster
641,Josh Ritter
642,Bryan Winter
643,Robert J. Simpson
644,Luke Peterschmidt
645,Kai Haferkamp
646,Ed Okimura
647,Andrew Lloyd Webber
648,David Wise
649,William W. Connors
650,Angelika Fassauer
651,Peter Haluszka
652,Bruce P. Dowrie
653,Alfred Schnittger
654,Scott Pardee
655,Bruce Powell
656,Phil Hall
657,John Harshman
658,John B. Reilly (I)
659,Thomas M. Divoll
660,Anthony E. Pratt
661,Neil Zimmerer
663,David M. Niecikowski
666,Charles S. Roberts
667,Mick Uhl
668,Ross Maker
669,Dave Wesely
670,Joe Bisio
671,Vance von Borries
672,Tony Curtis
673,Joseph M. Balkoski
674,Ed Beach
675,Stephen V. Cole
676,Steven D. Lidster
677,Kenneth Rahman
678,Stephen G. Wilcox
679,John H. Butterfield
680,Joseph Reiser
681,Eric Lee Smith
682,Todd Johnson
684,Gérard Mathieu
685,Kevin Hendryx
686,Larry V. Brom
687,Vernon Jay Stribling
688,E. R. Teuber
690,Wendell L. Hill
691,Greg Stafford
692,David C. Isby
693,Arnold Hendrick
695,Andy Jones
696,Lowell Haynes
697,Steve Ryan
698,CyberZoo Interactive
700,Carl Mayer
701,François Nedelec
702,Philippe Mouchebeuf
704,G. Rogers
705,C. Forward
706,Harley Sachs
709,Alan Emrich
710,Gerard Christopher Klug
711,Howard L. Walter
712,Jervis Johnson
713,Jon Southard
714,Bruce Tarnopolski
716,Dr. Cliff Andrew
717,Dr. Lou Andrew
718,Bruce Whitefield
720,Kevin Zucker
721,B. Dennis Sustare
722,Howard Barasch
724,Rex A. Martin
725,Howard Thompson
726,Ed Smith
727,Fred Schachter
728,Steve Weiss
729,Craig Sandercock
730,David Tennes
731,Robert Corbett
733,J. Stephen Peek
734,Sean Hayes
735,Bruce Spitz
736,Robert J. Ryer
737,A.B. Chr. Olsen
739,Alan Merrett
745,Frank Bourque
747,Ralf Sandfuchs
748,Markus Nikisch
749,Marion Dettelbach
750,Andreas Dettelbach
751,Graeme Davis
753,Bruce Lund
754,Marc W. Miller
755,Fred Saberhagen
756,Rick Loomis
757,Michael Stackpole
758,Robert Borth Williams
759,William L. Banks
760,John Olsen
761,Jamie Sassone
762,Robert L. Sassone
763,Eric Paperman
764,John Fitzpatrick
765,Tim Carleton
766,Donald A. Dupont
767,John Sutcliffe
768,Travis Eberle
769,Anton Karger
770,Peter Hawes
771,Tyler Sigman
772,Volko Ruhnke
774,Matt Hyra
775,Greg David Craft
776,Ken Sommerfield
777,Tom Hoffman
779,Anders Jeppsson
780,Anders Pålsson
781,Marco Silles
782,Christian Raffeiner
783,Helmut Walch
784,Victor Lucas
785,Andrew Smith
786,"George T. Henne, Jr."
787,C. Henry Schulte
788,Van Overbay
789,Vlaada Chvátil
791,Marc F. Houde
792,Alan Parr
793,Shawn Metcalf
794,David Seay
795,John Zinser
796,David Williams (I)
798,John Harrington
799,Jim Albea
801,Shawn F. Carnes
802,Daniel Golen
803,Michael Stern
804,Peter Grosse
805,Coleman Charlton
806,Philip Shoptaugh
807,Carlton Reinhard
808,Fabrice Cayla
809,Jean-Pierre Pecau
810,Lloyd Krassner
811,Peter Schutze
812,Paul Rohrbaugh
813,Ralph Anspach
814,Karsten Adlung
815,Patrick Inauen
816,Hajo Bücken
817,Dirk Hanneforth
818,E. Duchatel
819,J. P. Postel
820,Fred Bates
821,Julian Musgrave
822,Lars-Åke Thor
823,Fredrik Malmberg
824,P. Janssens
